Temp	freq	eps_real	eps_imag	loss	condAC_real	condAC_imag	m_real	m_imag	z_real	z_imag	Cp	Rp	Z_real_normalized	Z_imag_normalized	|Z|	Theta	Z_real_normalized	Z_imag_normalized	Dimensions
371	70794.6	33.2275	0.335889	0.0101088	1.32E-06	0.000130866	0.0300925	0.000304198	1138.22	112597	2.00E-11	1.11E+07	7723.74	764063	112603	89.4208	1.32E-08	1.31E-06	0
371	79432.8	33.2149	0.330422	0.00994801	1.46E-06	0.000146778	0.030104	0.000299475	998.685	100390	2.00E-11	1.01E+07	6776.91	681233	100395	89.43	1.46E-08	1.47E-06	0
371	89125.1	33.192	0.32564	0.00981081	1.61E-06	0.000164574	0.0301248	0.000295549	878.411	89535	1.99E-11	9.13E+06	5960.75	607570	89539.3	89.4379	1.61E-08	1.65E-06	0
371	100000	33.1729	0.323189	0.00974256	1.80E-06	0.000184549	0.0301423	0.000293663	777.888	79844.3	1.99E-11	8.20E+06	5278.62	541810	79848.1	89.4418	1.80E-08	1.85E-06	0
371	112202	33.1609	0.303827	0.00916219	1.90E-06	0.000206993	0.0301534	0.000276271	652.235	71187.7	1.99E-11	7.77E+06	4425.96	483068	71190.7	89.4751	1.90E-08	2.07E-06	0
371	125893	33.1171	0.324802	0.00980767	2.27E-06	0.000231943	0.030193	0.000296123	623.074	63529.3	1.99E-11	6.48E+06	4228.08	431099	63532.3	89.4381	2.27E-08	2.32E-06	0
371	141254	33.1036	0.31239	0.00943675	2.45E-06	0.000260138	0.0302055	0.000285042	534.536	56644.1	1.99E-11	6.00E+06	3627.27	384377	56646.6	89.4593	2.45E-08	2.60E-06	0
371	158489	33.087	0.301255	0.00910494	2.66E-06	0.000291734	0.0302208	0.000275159	459.887	50509.6	1.99E-11	5.55E+06	3120.72	342750	50511.7	89.4783	2.66E-08	2.92E-06	0
371	177828	33.061	0.296563	0.00897019	2.93E-06	0.000327073	0.0302447	0.0002713	404.128	45052.3	1.99E-11	5.02E+06	2742.34	305718	45054.1	89.4861	2.93E-08	3.27E-06	0
371	199526	33.0363	0.293199	0.00887506	3.25E-06	0.000366708	0.0302673	0.000268624	356.626	40183	1.98E-11	4.53E+06	2420.01	272675	40184.5	89.4915	3.25E-08	3.67E-06	0
371	223872	33.0159	0.290782	0.00880733	3.62E-06	0.000411199	0.0302861	0.00026674	315.614	35835.3	1.98E-11	4.07E+06	2141.7	243173	35836.7	89.4954	3.62E-08	4.11E-06	0
371	251189	32.9953	0.286989	0.00869789	4.01E-06	0.000461084	0.0303051	0.00026359	277.97	31958.3	1.98E-11	3.67E+06	1886.26	216864	31959.5	89.5017	4.01E-08	4.61E-06	0
371	281838	32.9708	0.282685	0.00857379	4.43E-06	0.000516961	0.0303276	0.000260023	244.388	28504.1	1.98E-11	3.32E+06	1658.38	193424	28505.1	89.5088	4.43E-08	5.17E-06	0
371	316228	32.9604	0.278189	0.00844009	4.89E-06	0.000579858	0.0303372	0.000256049	214.482	25412.3	1.98E-11	3.01E+06	1455.44	172444	25413.2	89.5164	4.89E-08	5.80E-06	0
371	354813	32.9383	0.28017	0.00850589	5.53E-06	0.000650175	0.0303576	0.000258218	192.777	22663.9	1.98E-11	2.66E+06	1308.15	153794	22664.8	89.5127	5.53E-08	6.50E-06	0
371	398107	32.9214	0.273659	0.0083125	6.06E-06	0.000729134	0.0303732	0.000252478	167.993	20209.7	1.98E-11	2.43E+06	1139.97	137140	20210.4	89.5237	6.06E-08	7.29E-06	0
371	446684	32.9017	0.263618	0.00801228	6.55E-06	0.000817611	0.0303916	0.000243506	144.404	18022.8	1.98E-11	2.25E+06	979.899	122300	18023.4	89.5409	6.55E-08	8.18E-06	0
371	501187	32.8854	0.263315	0.00800704	7.34E-06	0.00091692	0.0304067	0.000243468	128.68	16070.8	1.98E-11	2.01E+06	873.198	109054	16071.3	89.5412	7.34E-08	9.17E-06	0
371	562341	32.8702	0.260308	0.00791925	8.14E-06	0.00102833	0.0304207	0.000240909	113.481	14329.7	1.97E-11	1.81E+06	770.061	97239.2	14330.2	89.5463	8.14E-08	1.03E-05	0
371	630957	32.855	0.25373	0.00772271	8.91E-06	0.00115327	0.0304349	0.00023504	98.6758	12777.3	1.97E-11	1.65E+06	669.597	86705	12777.7	89.5575	8.91E-08	1.15E-05	0
371	707946	32.8401	0.250777	0.00763631	9.88E-06	0.0012934	0.0304488	0.000232517	87.0006	11393	1.97E-11	1.49E+06	590.371	77311.1	11393.3	89.5625	9.88E-08	1.29E-05	0
371	794328	32.8264	0.243384	0.00741429	1.08E-05	0.00145061	0.0304616	0.000225852	75.3167	10158.3	1.97E-11	1.37E+06	511.087	68932.6	10158.6	89.5752	1.08E-07	1.45E-05	0
371	891251	32.8136	0.23845	0.00726681	1.18E-05	0.00162698	0.0304735	0.000221445	65.8165	9057.14	1.97E-11	1.25E+06	446.62	61460.2	9057.38	89.5837	1.18E-07	1.63E-05	0
371	1.00E+06	32.7994	0.232874	0.00709994	1.30E-05	0.00182471	0.0304869	0.000216455	57.3371	8075.71	1.97E-11	1.14E+06	389.08	54800.4	8075.92	89.5932	1.30E-07	1.82E-05	0
388	100	47.1429	-6.05624	-0.128466	-3.37E-08	2.62E-07	0.0208677	-0.00268079	-7.10E+06	5.53E+07	2.83E-11	-4.37E+08	-4.82E+07	3.75E+08	5.57E+07	-82.6795	-3.37E-10	2.62E-09	0
388	112.202	41.4474	5.95058	0.14357	3.71E-08	2.59E-07	0.0236397	0.00339394	8.01E+06	5.58E+07	2.49E-11	3.97E+08	5.44E+07	3.79E+08	5.64E+07	81.8299	3.71E-10	2.59E-09	0
388	125.893	39.702	6.9599	0.175304	4.87E-08	2.78E-07	0.0244367	0.00428384	9.01E+06	5.14E+07	2.39E-11	3.02E+08	6.12E+07	3.49E+08	5.22E+07	80.0569	4.87E-10	2.78E-09	0
388	141.254	39.465	6.45464	0.163554	5.07E-08	3.10E-07	0.0246788	0.00403631	7.57E+06	4.63E+07	2.37E-11	2.91E+08	5.14E+07	3.14E+08	4.69E+07	80.7113	5.07E-10	3.10E-09	0
388	158.489	38.5717	6.04958	0.15684	5.33E-08	3.40E-07	0.0253033	0.00396856	6.63E+06	4.23E+07	2.32E-11	2.76E+08	4.50E+07	2.87E+08	4.28E+07	81.0864	5.33E-10	3.40E-09	0
388	177.828	39.2706	5.36961	0.136733	5.31E-08	3.89E-07	0.024997	0.00341792	5.09E+06	3.72E+07	2.36E-11	2.77E+08	3.45E+07	2.53E+08	3.76E+07	82.214	5.31E-10	3.89E-09	0
388	199.526	40.9122	2.5048	0.0612238	2.78E-08	4.54E-07	0.0243513	0.00149088	1.98E+06	3.23E+07	2.46E-11	5.30E+08	1.34E+07	2.19E+08	3.24E+07	86.4965	2.78E-10	4.54E-09	0
388	223.872	38.256	4.82431	0.126106	6.01E-08	4.76E-07	0.0257305	0.00324478	3.84E+06	3.04E+07	2.30E-11	2.45E+08	2.61E+07	2.07E+08	3.07E+07	82.8126	6.01E-10	4.76E-09	0
388	251.189	36.7542	4.62384	0.125804	6.46E-08	5.14E-07	0.0267839	0.00336953	3.55E+06	2.82E+07	2.21E-11	2.28E+08	2.41E+07	1.92E+08	2.85E+07	82.8296	6.46E-10	5.14E-09	0
388	281.838	37.8268	6.71017	0.177392	1.05E-07	5.93E-07	0.0256297	0.00454651	4.27E+06	2.41E+07	2.27E-11	1.40E+08	2.90E+07	1.63E+08	2.45E+07	79.9408	1.05E-09	5.93E-09	0
388	316.228	37.25	3.84153	0.103128	6.76E-08	6.55E-07	0.0265632	0.00273942	2.29E+06	2.23E+07	2.24E-11	2.18E+08	1.56E+07	1.51E+08	2.24E+07	84.112	6.76E-10	6.55E-09	0
388	354.813	36.8817	4.60189	0.124774	9.08E-08	7.28E-07	0.0266981	0.00333124	2.49E+06	1.99E+07	2.22E-11	1.62E+08	1.69E+07	1.35E+08	2.01E+07	82.8877	9.08E-10	7.28E-09	0
388	398.107	36.3283	3.71993	0.102398	8.24E-08	8.05E-07	0.0272411	0.00278943	1.86E+06	1.81E+07	2.18E-11	1.79E+08	1.26E+07	1.23E+08	1.82E+07	84.1534	8.24E-10	8.05E-09	0
388	446.684	36.6118	3.65368	0.0997951	9.08E-08	9.10E-07	0.0270443	0.00269888	1.60E+06	1.60E+07	2.20E-11	1.62E+08	1.09E+07	1.09E+08	1.61E+07	84.301	9.08E-10	9.10E-09	0
388	501.187	36.5865	2.93452	0.0802078	8.18E-08	1.02E-06	0.0271577	0.00217826	1.15E+06	1.44E+07	2.20E-11	1.80E+08	7.81E+06	9.74E+07	1.44E+07	85.4142	8.18E-10	1.02E-08	0
388	562.341	37.7383	2.87731	0.0762438	9.00E-08	1.18E-06	0.0263451	0.00200865	946178	1.24E+07	2.27E-11	1.64E+08	6.42E+06	8.42E+07	1.24E+07	85.64	9.00E-10	1.18E-08	0
388	630.957	35.8297	3.02338	0.0843819	1.06E-07	1.26E-06	0.0277124	0.00233843	981731	1.16E+07	2.15E-11	1.39E+08	6.66E+06	7.89E+07	1.17E+07	85.1767	1.06E-09	1.26E-08	0
388	707.946	36.2971	2.58052	0.0710945	1.02E-07	1.43E-06	0.0274119	0.00194883	729192	1.03E+07	2.18E-11	1.45E+08	4.95E+06	6.96E+07	1.03E+07	85.9334	1.02E-09	1.43E-08	0
388	794.328	35.7893	2.30627	0.0644403	1.02E-07	1.58E-06	0.0278258	0.0017931	597961	9.28E+06	2.15E-11	1.45E+08	4.06E+06	6.30E+07	9.30E+06	86.3129	1.02E-09	1.58E-08	0
388	891.251	36.1171	2.45281	0.0679128	1.22E-07	1.79E-06	0.0275606	0.00187172	556300	8.19E+06	2.17E-11	1.21E+08	3.77E+06	5.56E+07	8.21E+06	86.1148	1.22E-09	1.79E-08	0
388	1000	36.3848	2.30527	0.063358	1.28E-07	2.02E-06	0.0273741	0.00173437	459420	7.25E+06	2.19E-11	1.15E+08	3.12E+06	4.92E+07	7.27E+06	86.3747	1.28E-09	2.02E-08	0
388	1122.02	35.8545	1.96858	0.0549047	1.23E-07	2.24E-06	0.0278067	0.00152672	360435	6.56E+06	2.15E-11	1.20E+08	2.45E+06	4.45E+07	6.57E+06	86.8574	1.23E-09	2.24E-08	0
388	1258.92	35.6806	2.06988	0.0580113	1.45E-07	2.50E-06	0.0279325	0.0016204	340949	5.88E+06	2.14E-11	1.02E+08	2.31E+06	3.99E+07	5.89E+06	86.6799	1.45E-09	2.50E-08	0
388	1412.54	35.547	1.85728	0.0522485	1.46E-07	2.79E-06	0.0280552	0.00146584	274888	5.26E+06	2.14E-11	1.01E+08	1.87E+06	3.57E+07	5.27E+06	87.0091	1.46E-09	2.79E-08	0
388	1584.89	35.4688	1.85966	0.0524309	1.64E-07	3.13E-06	0.0281165	0.00147417	246386	4.70E+06	2.13E-11	8.99E+07	1.67E+06	3.19E+07	4.71E+06	86.9987	1.64E-09	3.13E-08	0
388	1778.28	35.305	1.75731	0.0497753	1.74E-07	3.49E-06	0.0282546	0.00140638	209494	4.21E+06	2.12E-11	8.48E+07	1.42E+06	2.86E+07	4.21E+06	87.1504	1.74E-09	3.49E-08	0
388	1995.26	35.2312	1.66616	0.0472923	1.85E-07	3.91E-06	0.0283206	0.00133935	177812	3.76E+06	2.12E-11	7.97E+07	1.21E+06	2.55E+07	3.76E+06	87.2924	1.85E-09	3.91E-08	0
